pair_id,subject_id,gesture,distance,modality,video_path,output_dir,status,frames_extracted,fps,duration_original_sec,trim_start_sec,trim_end_sec,duration_after_trim_sec,width,height
PAIR_00080,4F_S012,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260303164826607.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S012/PAIR_00080,success,74,25.040387722132472,4.952,1.0,1.0,2.952,720,960
PAIR_00081,4F_S013,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260303165039272.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S013/PAIR_00081,success,77,25.02463054187192,5.075,1.0,1.0,3.075,720,960
PAIR_00082,4F_S014,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260303165251368.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S014/PAIR_00082,success,67,24.903392013739804,4.658,1.0,1.0,2.6580000000000004,720,960
PAIR_00083,4F_S015,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260303165453380.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S015/PAIR_00083,success,83,25.01400037334329,5.357,1.0,1.0,3.357,720,960
PAIR_00084,4F_S016,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260303235026798.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S016/PAIR_00084,success,81,25.033187938554903,5.273,1.0,1.0,3.2729999999999997,720,960
PAIR_00085,4F_S017,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260304000104186.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S017/PAIR_00085,success,74,24.9597423510467,4.968,1.0,1.0,2.968,720,960
PAIR_00086,4F_S018,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260304000736584.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S018/PAIR_00086,success,71,25.03077554370127,4.874,1.0,1.0,2.8739999999999997,720,960
PAIR_00087,4F_S019,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260304001627728.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S019/PAIR_00087,success,92,25.026251312565627,5.714,1.0,1.0,3.7140000000000004,720,960
PAIR_00088,4F_S020,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260304002520438.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S020/PAIR_00088,success,75,24.770275669196963,5.006,1.0,1.0,3.0060000000000002,720,960
PAIR_00089,4F_S021,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260304002946853.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S021/PAIR_00089,success,86,25.03654970760234,5.472,1.0,1.0,3.4720000000000004,720,960
PAIR_00090,4F_S022,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260304003449271.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S022/PAIR_00090,success,94,24.98252969951083,5.724,1.0,1.0,3.724,720,960
PAIR_00091,4F_S023,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260304003925036.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S023/PAIR_00091,success,73,25.035332121946293,4.953,1.0,1.0,2.9530000000000003,720,960
PAIR_00092,4F_S024,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260304004330818.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S024/PAIR_00092,success,76,25.039432176656153,5.072,1.0,1.0,3.072,720,960
PAIR_00093,4F_S025,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260304004921325.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S025/PAIR_00093,success,84,25.004630487127248,5.399,1.0,1.0,3.399,720,960
PAIR_00094,4F_S026,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260304005413974.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S026/PAIR_00094,success,78,24.956131799571068,5.129,1.0,1.0,3.1289999999999996,720,960
PAIR_00095,4F_S027,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260304010125952.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S027/PAIR_00095,success,88,25.054073540014418,5.548,1.0,1.0,3.548,720,960
PAIR_00096,4F_S028,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260305234050635.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S028/PAIR_00096,success,85,24.986015289949655,5.363,1.0,1.0,3.3630000000000004,720,960
PAIR_00097,4F_S029,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260305234627283.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S029/PAIR_00097,success,87,25.01826150474799,5.476,1.0,1.0,3.476,720,960
PAIR_00098,4F_S030,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260305235258875.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S030/PAIR_00098,success,76,24.965325936199722,5.047,1.0,1.0,3.0469999999999997,720,960
PAIR_00099,4F_S031,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260305235849427.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S031/PAIR_00099,success,86,25.01826150474799,5.476,1.0,1.0,3.476,720,960
PAIR_00100,4F_S032,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260306000013890.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S032/PAIR_00100,success,106,25.024061597690086,6.234,1.0,1.0,4.234,720,960
PAIR_00101,4F_S033,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260306000837083.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S033/PAIR_00101,success,76,25.064140517071245,5.067,1.0,1.0,3.067,720,960
PAIR_00102,4F_S034,fire,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/fire/20260306002207567.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/fire/4F_S034/PAIR_00102,success,86,25.086980406518954,5.461,1.0,1.0,3.4610000000000003,720,960
PAIR_00103,4F_S001,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260303152044761.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S001/PAIR_00103,success,120,25.003655505190817,6.839,1.0,1.0,4.839,720,960
PAIR_00104,4F_S002,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260303155030969.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S002/PAIR_00104,success,91,24.977698483496876,5.605,1.0,1.0,3.6050000000000004,720,960
PAIR_00105,4F_S003,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260303160021876.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S003/PAIR_00105,success,91,24.928774928774928,5.616,1.0,1.0,3.6159999999999997,720,960
PAIR_00106,4F_S004,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260303160931590.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S004/PAIR_00106,success,97,25.042301184433164,5.91,1.0,1.0,3.91,720,960
PAIR_00107,4F_S005,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260303161256493.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S005/PAIR_00107,success,87,25.0,5.48,1.0,1.0,3.4800000000000004,720,960
PAIR_00108,4F_S006,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260303161521482.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S006/PAIR_00108,success,84,25.023342670401494,5.355,1.0,1.0,3.3550000000000004,720,960
PAIR_00109,4F_S007,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260303162607299.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S007/PAIR_00109,success,84,24.958092754702925,5.369,1.0,1.0,3.3689999999999998,720,960
PAIR_00110,4F_S008,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260303162921648.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S008/PAIR_00110,success,80,25.048169556840076,5.19,1.0,1.0,3.1900000000000004,720,960
PAIR_00111,4F_S009,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260303163328792.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S009/PAIR_00111,success,85,24.967634547808398,5.407,1.0,1.0,3.407,720,960
PAIR_00112,4F_S010,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260303163858685.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S010/PAIR_00112,success,86,25.004596433167862,5.439,1.0,1.0,3.439,720,960
PAIR_00113,4F_S011,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260303164138907.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S011/PAIR_00113,success,88,25.058590228952585,5.547,1.0,1.0,3.5469999999999997,720,960
PAIR_00114,4F_S012,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260303164808785.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S012/PAIR_00114,success,79,25.028879476318828,5.194,1.0,1.0,3.194,720,960
PAIR_00115,4F_S013,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260303165023650.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S013/PAIR_00115,success,83,24.99530163503101,5.321,1.0,1.0,3.3209999999999997,720,960
PAIR_00116,4F_S014,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260303165238507.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S014/PAIR_00116,success,69,25.020850708924105,4.796,1.0,1.0,2.7960000000000003,720,960
PAIR_00117,4F_S015,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260303165440852.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S015/PAIR_00117,success,83,24.99530163503101,5.321,1.0,1.0,3.3209999999999997,720,960
PAIR_00118,4F_S016,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260303234948387.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S016/PAIR_00118,success,84,24.995336690915874,5.361,1.0,1.0,3.3609999999999998,720,960
PAIR_00119,4F_S017,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260304000051339.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S017/PAIR_00119,success,88,25.054073540014418,5.548,1.0,1.0,3.548,720,960
PAIR_00120,4F_S018,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260304000726662.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S018/PAIR_00120,success,92,24.951336046717394,5.651,1.0,1.0,3.651,720,960
PAIR_00121,4F_S019,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260304001617933.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S019/PAIR_00121,success,87,24.95870801982015,5.449,1.0,1.0,3.449,720,960
PAIR_00122,4F_S020,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260304002510697.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S020/PAIR_00122,success,72,24.96930004093328,4.886,1.0,1.0,2.886,720,960
PAIR_00123,4F_S021,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260304002937777.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S021/PAIR_00123,success,83,25.023342670401494,5.355,1.0,1.0,3.3550000000000004,720,960
PAIR_00124,4F_S022,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260304003439988.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S022/PAIR_00124,success,68,25.079030558482614,4.745,1.0,1.0,2.745,720,960
PAIR_00125,4F_S023,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260304003914229.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S023/PAIR_00125,success,86,25.045703839122485,5.47,1.0,1.0,3.4699999999999998,720,960
PAIR_00126,4F_S024,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260304004319959.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S024/PAIR_00126,success,77,25.088200705605644,5.102,1.0,1.0,3.1020000000000003,720,960
PAIR_00127,4F_S025,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260304004908896.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S025/PAIR_00127,success,88,25.0,5.52,1.0,1.0,3.5199999999999996,720,960
PAIR_00128,4F_S026,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260304005404067.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S026/PAIR_00128,success,79,24.995118140988087,5.121,1.0,1.0,3.1210000000000004,720,960
PAIR_00129,4F_S027,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260304010116923.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S027/PAIR_00129,success,75,25.075225677031092,4.985,1.0,1.0,2.9850000000000003,720,960
PAIR_00130,4F_S028,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260305234040725.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S028/PAIR_00130,success,106,25.088452878739144,6.218,1.0,1.0,4.218,720,960
PAIR_00131,4F_S029,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260305234616575.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S029/PAIR_00131,success,80,24.95164410058027,5.17,1.0,1.0,3.17,720,960
PAIR_00132,4F_S030,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260305235250214.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S030/PAIR_00132,success,85,25.041736227045075,5.391,1.0,1.0,3.391,720,960
PAIR_00133,4F_S031,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260305235840756.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S031/PAIR_00133,success,85,20.51473330846699,5.362,1.0,1.0,3.362,720,960
PAIR_00134,4F_S032,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260306000004205.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S032/PAIR_00134,success,89,25.08061626657112,5.582,1.0,1.0,3.582,720,960
PAIR_00135,4F_S033,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260306000827697.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S033/PAIR_00135,success,87,24.954128440366972,5.45,1.0,1.0,3.45,720,960
PAIR_00136,4F_S034,help,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/help/20260306002157955.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/help/4F_S034/PAIR_00136,success,92,24.977856510186005,5.645,1.0,1.0,3.6449999999999996,720,960
PAIR_00137,4F_S001,robbery,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/robbery/20260303154724539.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/robbery/4F_S001/PAIR_00137,success,88,25.013496490912363,5.557,1.0,1.0,3.5570000000000004,720,960
PAIR_00138,4F_S002,robbery,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/robbery/20260303155236730.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/robbery/4F_S002/PAIR_00138,success,91,24.959885897664467,5.609,1.0,1.0,3.609,720,960
PAIR_00139,4F_S003,robbery,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/robbery/20260303160228802.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/robbery/4F_S003/PAIR_00139,success,92,24.708789269325802,5.666,1.0,1.0,3.6660000000000004,720,960
PAIR_00140,4F_S004,robbery,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/robbery/20260303161149799.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/robbery/4F_S004/PAIR_00140,success,88,24.941261521778422,5.533,1.0,1.0,3.5330000000000004,720,960
PAIR_00141,4F_S005,robbery,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/robbery/20260303161420864.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/robbery/4F_S005/PAIR_00141,success,85,25.0,5.4,1.0,1.0,3.4000000000000004,720,960
PAIR_00142,4F_S006,robbery,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/robbery/20260303161723247.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/robbery/4F_S006/PAIR_00142,success,85,25.004596433167862,5.439,1.0,1.0,3.439,720,960
PAIR_00143,4F_S007,robbery,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/robbery/20260303162742269.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/robbery/4F_S007/PAIR_00143,success,68,25.0,4.72,1.0,1.0,2.7199999999999998,720,960
PAIR_00144,4F_S008,robbery,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/robbery/20260303163054028.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/robbery/4F_S008/PAIR_00144,success,75,25.069637883008358,5.026,1.0,1.0,3.026,720,960
PAIR_00145,4F_S009,robbery,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/robbery/20260303163505039.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/robbery/4F_S009/PAIR_00145,success,85,24.99074416882636,5.402,1.0,1.0,3.402,720,960
PAIR_00146,4F_S010,robbery,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/robbery/20260303164003331.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/robbery/4F_S010/PAIR_00146,success,78,25.048923679060664,5.11,1.0,1.0,3.1100000000000003,720,960
PAIR_00147,4F_S011,robbery,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/robbery/20260303164309768.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/robbery/4F_S011/PAIR_00147,success,87,25.0,5.52,1.0,1.0,3.5199999999999996,720,960
PAIR_00148,4F_S012,robbery,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/robbery/20260303164931567.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/robbery/4F_S012/PAIR_00148,success,83,25.02351834430856,5.315,1.0,1.0,3.3150000000000004,720,960
PAIR_00149,4F_S013,robbery,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/robbery/20260303165142817.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/robbery/4F_S013/PAIR_00149,success,70,25.036511579386605,4.793,1.0,1.0,2.793,720,960
PAIR_00150,4F_S014,robbery,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/robbery/20260303165351437.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/robbery/4F_S014/PAIR_00150,success,77,25.029331247555728,5.114,1.0,1.0,3.114,720,960
PAIR_00151,4F_S015,robbery,4_feet,NIR,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/robbery/20260303165552380.mp4,/data/Sajjan_Singh/gesture_recognition/data/processed/frames_trimmed/NIR/4_feet/robbery/4F_S015/PAIR_00151,success,78,24.95088408644401,5.09,1.0,1.0,3.09,720,960
